,Intensity
486.287,0.201898249452954
486.495,0.2044956236323851
486.702,0.2124234135667396
486.91,0.21504649890590807
487.118,0.22002516411378556
487.326,0.21723085339168485
487.534,0.21868490153172865
487.742,0.2129480306345733
487.95,0.21353610503282278
488.157,0.21075109409190368
488.365,0.2117035010940919
488.573,0.21080908096280088
488.781,0.21332658643326038
488.988,0.21326422319474836
489.196,0.21716466083150984
489.404,0.2233457330415755
489.612,0.22609846827133478
489.819,0.23027352297592998
490.027,0.22934737417943107
490.235,0.23108479212253827
490.442,0.23085940919037196
490.65,0.23220842450765863
490.857,0.23105415754923408
491.065,0.23041684901531728
491.273,0.22810175054704596
491.48,0.23452625820568926
491.688,0.2352549234135667
491.895,0.24097757111597373
492.103,0.24119584245076586
492.31,0.24422374179431072
492.518,0.24961105032822756
492.725,0.25346936542669585
492.933,0.25532166301969367
493.14,0.26069693654266957
493.348,0.2611001094091903
493.555,0.266339715536105
493.763,0.26598413566739604
493.97,0.2662592997811816
494.177,0.26863402625820565
494.385,0.26522866520787747
494.592,0.2680842450765864
494.8,0.2736881838074398
495.007,0.272195295404814
495.214,0.27615590809628004
495.422,0.27714113785557987
495.629,0.2778977024070021
495.836,0.28498249452954044
496.043,0.28542341356673956
496.251,0.2844928884026258
496.458,0.2892396061269147
496.665,0.2942128008752735
496.872,0.29918544857768054
497.08,0.3036898249452954
497.287,0.3083156455142232
497.494,0.3106285557986871
497.701,0.31315645514223195
497.908,0.31332713347921226
498.115,0.31582549234135665
498.322,0.31845678336980304
498.53,0.3172943107221006
498.737,0.3178107221006564
498.944,0.3235196936542669
499.151,0.32536433260393866
499.358,0.3316345733041575
499.565,0.3334316192560175
499.772,0.3366159737417943
499.979,0.34297866520787745
500.186,0.34303555798687085
500.393,0.3408725382932166
500.6,0.34400382932166296
500.807,0.3429026258205689
501.014,0.3457510940919037
501.221,0.34657603938730847
501.427,0.3465503282275711
501.634,0.35046006564551424
501.841,0.35182439824945294
502.048,0.35618326039387305
502.255,0.3631148796498906
502.462,0.3625366520787746
502.669,0.36425
502.875,0.3688637855579868
503.082,0.37390754923413566
503.289,0.37882658643326034
503.496,0.38266028446389494
503.702,0.3844835886214442
503.909,0.3879775711159737
504.116,0.3927718818380743
504.323,0.3933752735229759
504.529,0.3948003282275711
504.736,0.3999381838074398
504.943,0.40362144420131285
505.149,0.40692341356673956
505.356,0.41385393873085335
505.563,0.4185831509846827
505.769,0.4262592997811816
505.976,0.43039989059080963
506.182,0.43146663019693654
506.389,0.4335246170678337
506.595,0.43583698030634566
506.802,0.4339731947483589
507.008,0.4363265864332604
507.215,0.438468818380744
507.421,0.4425437636761488
507.628,0.4455689277899343
507.834,0.4457100656455142
508.041,0.44892888402625825
508.247,0.4540169584245076
508.454,0.45792669584245077
508.66,0.4602910284463895
508.866,0.46219748358862145
509.073,0.46653610503282267
509.279,0.47299398249452956
509.486,0.47576312910284463
509.692,0.4823960612691466
509.898,0.48691247264770243
510.105,0.4890333698030634
510.311,0.49577133479212254
510.517,0.498902078774617
510.723,0.5047155361050328
510.93,0.5118140043763676
511.136,0.5135656455142232
511.342,0.5145246170678337
511.548,0.5206652078774616
511.754,0.5213068927789933
511.961,0.5274502188183807
512.167,0.530105579868709
512.373,0.5315798687089716
512.579,0.5359299781181619
512.785,0.5412062363238511
512.991,0.5434638949671772
513.197,0.5478561269146609
513.404,0.5491050328227571
513.61,0.5530722100656454
513.816,0.5599004376367614
514.022,0.5641028446389497
514.228,0.5656219912472648
514.434,0.5724912472647702
514.64,0.5757702407002188
514.846,0.5832035010940918
515.052,0.5852374179431072
515.258,0.5874961706783369
515.464,0.592671772428884
515.669,0.6017680525164113
515.875,0.604058533916849
516.081,0.6076225382932167
516.287,0.6097160831509846
516.493,0.6170415754923413
516.699,0.6220350109409191
516.905,0.6249923413566739
517.111,0.6251208971553611
517.316,0.6309026258205689
517.522,0.6373949671772429
517.728,0.6453626914660832
517.934,0.6505919037199124
518.139,0.6555787746170678
518.345,0.662894420131291
518.551,0.6710722100656455
518.757,0.6754715536105033
518.962,0.6831148796498906
519.168,0.6842768052516411
519.374,0.686445295404814
519.579,0.6925853391684901
519.785,0.6948446389496717
519.991,0.6995683807439824
520.196,0.7038347921225383
520.402,0.7076942013129102
520.607,0.7146203501094092
520.813,0.7234480306345732
521.018,0.726487964989059
521.224,0.7328380743982494
521.429,0.7365536105032823
521.635,0.7437401531728665
521.84,0.7453074398249452
522.046,0.7471739606126915
522.251,0.7509354485776806
522.457,0.7567959518599561
522.662,0.7628326039387308
522.868,0.7707822757111596
523.073,0.775960612691466
523.279,0.7862740700218818
523.484,0.7946766958424507
523.689,0.7998222100656455
523.895,0.8059266958424507
524.1,0.8096881838074397
524.305,0.8131433260393873
524.511,0.8175853391684901
524.716,0.8215049234135667
524.921,0.8282954048140043
525.126,0.8316745076586433
525.332,0.8392259299781182
525.537,0.8460196936542669
525.742,0.8537467177242888
525.947,0.8606728665207877
526.153,0.8672078774617069
526.358,0.8745733041575492
526.563,0.8830038293216629
526.768,0.8873966083150984
526.973,0.8943829321663019
527.178,0.8994507658643325
527.383,0.9059671772428883
527.588,0.9129480306345732
527.794,0.9158588621444201
527.999,0.9218533916849014
528.204,0.9304452954048139
528.409,0.9368517505470458
528.614,0.9441001094091903
528.819,0.9498703501094092
529.024,0.9543107221006565
529.229,0.9628840262582056
529.434,0.967804704595186
529.639,0.970089715536105
529.843,0.9780798687089716
530.048,0.9839091903719911
530.253,0.9916980306345733
530.458,1.0039759299781181
530.663,1.012124726477024
530.868,1.0232439824945294
531.073,1.0318243982494528
531.278,1.0375853391684902
531.482,1.0456980306345733
531.687,1.0531006564551422
531.892,1.0575300875273521
532.097,1.066031728665208
532.302,1.0712341356673962
532.506,1.080910284463895
532.711,1.0893873085339167
532.916,1.0995886214442012
533.12,1.1076148796498904
533.325,1.1132199124726476
533.53,1.1207855579868709
533.734,1.132011487964989
533.939,1.1414726477024069
534.144,1.15013238512035
534.348,1.1574354485776803
534.553,1.1659901531728665
534.757,1.1760547045951861
534.962,1.1828085339168488
535.167,1.18915590809628
535.371,1.1940432166301969
535.576,1.2039595185995624
535.78,1.2098014223194746
535.985,1.2174288840262582
536.189,1.2259403719912472
536.394,1.233867067833698
536.598,1.2437685995623633
536.803,1.2549091903719911
537.007,1.2622078774617065
537.211,1.2736444201312909
537.416,1.2832314004376368
537.62,1.2932888402625822
537.825,1.3033391684901532
538.029,1.3103424507658643
538.233,1.3193938730853392
538.438,1.3279638949671773
538.642,1.336109956236324
538.846,1.3468446389496718
539.05,1.3566531728665208
539.255,1.368374726477024
539.459,1.3788977024070022
539.663,1.3881187089715536
539.867,1.3976695842450764
540.072,1.4084201312910285
540.276,1.4156750547045949
540.48,1.4236077680525163
540.684,1.4291356673960611
540.888,1.4381608315098466
541.092,1.4478643326039387
541.297,1.4568052516411376
541.501,1.4668479212253829
541.705,1.481015317286652
541.909,1.4942811816192558
542.113,1.5067904814004376
542.317,1.5184939824945294
542.521,1.529042122538293
542.725,1.5406143326039385
542.929,1.5513714442013127
543.133,1.560258205689278
543.337,1.5678451859956235
543.541,1.5779359956236323
543.745,1.588749452954048
543.949,1.6016810722100656
544.153,1.6121427789934355
544.357,1.6227231947483587
544.56,1.6327740700218818
544.764,1.64467943107221
544.968,1.6556230853391682
545.172,1.6670410284463895
545.376,1.6769327133479213
545.58,1.6886154266958424
545.783,1.6973610503282275
545.987,1.7076745076586433
546.191,1.720378555798687
546.395,1.7311542669584243
546.598,1.741917396061269
546.802,1.7545711159737416
547.006,1.7648118161925601
547.21,1.779280634573304
547.413,1.793570021881838
547.617,1.8036898249452953
547.821,1.815245623632385
548.024,1.8268708971553609
548.228,1.8346865426695842
548.431,1.8476433260393872
548.635,1.8586931072210064
548.839,1.870678884026258
549.042,1.8860169584245077
549.246,1.89886761487965
549.449,1.9134535010940916
549.653,1.9292664113785556
549.856,1.9420760393873087
550.06,1.9564994529540483
550.263,1.9703834792122537
550.467,1.9788369803063457
550.67,1.9909376367614877
550.874,1.9990459518599561
551.077,2.009687636761488
551.28,2.022896608315098
551.484,2.0346072210065644
551.687,2.044304157549234
551.891,2.0592319474835885
552.094,2.0739463894967174
552.297,2.09044420131291
552.501,2.1057986870897154
552.704,2.1199748358862145
552.907,2.1322899343544854
553.11,2.1467149890590806
553.314,2.1610815098468272
553.517,2.1751657549234134
553.72,2.188786652078775
553.923,2.202541028446389
554.127,2.2151181619256013
554.33,2.2293402625820566
554.533,2.244803610503282
554.736,2.257435995623632
554.939,2.2700793216630197
555.142,2.2844808533916847
555.345,2.297009846827133
555.549,2.3127521881838073
555.752,2.327729759299781
555.955,2.3409266958424504
556.158,2.3567472647702408
556.361,2.373428884026258
556.564,2.386012035010941
556.767,2.403536105032823
556.97,2.417231947483588
557.173,2.4312516411378557
557.376,2.4460426695842448
557.579,2.459564004376367
557.782,2.473402625820569
557.984,2.4914655361050326
558.187,2.506206236323851
558.39,2.5226438730853387
558.593,2.53804704595186
558.796,2.5531580962800873
558.999,2.568471553610503
559.202,2.586660831509847
559.404,2.598793216630197
559.607,2.612256564551422
559.81,2.6273730853391686
560.013,2.644526258205689
560.216,2.6608862144420127
560.418,2.67756181619256
560.621,2.693888949671772
560.824,2.713258205689278
561.026,2.731054704595186
561.229,2.7466022975929976
561.432,2.7638336980306346
561.634,2.781108315098468
561.837,2.7977385120350107
562.04,2.812487964989059
562.242,2.828360503282276
562.445,2.8442904814004377
562.647,2.8625979212253827
562.85,2.879119256017505
563.053,2.8938840262582057
563.255,2.9101613785557987
563.458,2.926526805251641
563.66,2.9443435448577677
563.863,2.962018599562363
564.065,2.977912472647702
564.268,2.99297647702407
564.47,3.0134425601750547
564.672,3.0309885120350106
564.875,3.0480289934354485
565.077,3.064432713347921
565.28,3.083008205689278
565.482,3.1017669584245073
565.684,3.11820897155361
565.887,3.1306466083150983
566.089,3.15067341356674
566.291,3.1669540481400436
566.494,3.184620897155361
566.696,3.1996487964989058
566.898,3.216075492341356
567.1,3.2342467177242886
567.303,3.2552499999999998
567.505,3.269772428884026
567.707,3.2892253829321665
567.909,3.307729759299781
568.111,3.32663238512035
568.314,3.3468594091903716
568.516,3.3656274617067834
568.718,3.3841028446389494
568.92,3.403971553610503
569.122,3.4205820568927785
569.324,3.4397128008752733
569.526,3.4571022975929977
569.728,3.4759551422319475
569.93,3.495755470459519
570.132,3.5140404814004373
570.334,3.532967177242888
570.536,3.551181072210065
570.738,3.567084792122538
570.94,3.5853462800875273
571.142,3.6029540481400435
571.344,3.6235776805251643
571.546,3.6399354485776803
571.748,3.658789387308534
571.95,3.676990153172867
572.152,3.697496717724288
572.354,3.719298687089715
572.555,3.7380503282275708
572.757,3.754936542669584
