,Intensity
726,-0.014723509195456648
727,-0.017010363351204122
728,-0.01005804458447217
729,-0.013542378058512317
730,-0.02161290874228863
731,-0.014166437349527945
732,-0.011566114766971156
733,-0.023488050212912948
734,-0.019293297211579782
735,-0.02059126186523081
736,-0.016646774812424076
737,-0.011675743532904782
738,-0.014518463271621146
739,-0.014645941344507599
740,-0.017386878146295384
741,-0.01757289073627109
742,-0.023286311797733224
743,-0.019085402964610025
744,-0.01934728713221283
745,-0.016478137397264035
746,-0.015643967704301084
747,-0.020606843462804426
748,-0.022593215485836975
749,-0.022235902337174613
750,-0.017471808096101823
751,-0.014743881138539566
752,-0.017834729322297117
753,-0.023501559683776978
754,-0.02133075737454785
755,-0.01805575219215655
756,-0.017067417919806926
757,-0.020207039485267447
758,-0.02043069099479929
759,-0.016398614044791048
760,-0.016776699625227865
761,-0.017198920295672188
762,-0.01493852533872164
763,-0.01642886426324183
764,-0.0132098582622059
765,-0.011883877012976923
766,-0.013454315365334209
767,-0.012918942273259782
768,-0.01824667560956923
769,-0.017975876809301423
770,-0.014352176319371813
771,-0.011880624806585032
772,-0.015046965817663393
773,-0.011125606699323751
774,-0.006252391336210256
775,-0.016247224854539055
776,-0.01833449430011306
777,-0.013025437674528333
778,-0.018103128639290426
779,-0.011213106164162346
780,-0.014853437611327649
781,-0.013454855900496544
782,-0.01544251545274712
783,-0.010590785916840933
784,-0.0057758384363235885
785,-0.0026414369965131156
786,-0.008058562019917068
787,-0.014952173583338661
788,-0.009869899923959298
789,-0.015303601174830095
790,-0.010740445510918975
791,-0.0070556719560718835
792,-0.009959173021389624
793,-0.01621531262256419
794,-0.01616457279159842
795,-0.016873258032168638
796,-0.015932960648059317
797,-0.0061559642153405265
798,-0.0010237044125212522
799,-0.005723495139457509
800,-0.00041631477545566624
801,-0.0077909409457207245
802,-0.017511888867213988
803,-0.00916586432951076
804,-0.010092624971278693
805,-0.016049400793787794
806,-0.012035952940346628
807,-0.01902775004454238
808,-0.009227434173495305
809,-0.020068875066497592
810,-0.016249258410682508
811,-0.01471589539736317
812,-0.007548194108891987
813,-0.006335973331058285
814,-0.012165564057622015
815,-0.008507767422955179
816,-0.0038081511289865966
817,-0.010611878490243755
818,-0.014480074841512057
819,-0.012017798811979903
820,-0.005453140599245714
821,-0.015236263794901308
822,-0.0023974672474230234
823,-0.006225142257943704
824,-0.018404623446996914
825,-0.014415930938036496
826,-0.014591439058147576
827,-0.00931080843620434
828,-0.0034416678087610016
829,-0.008347169612386228
830,-0.00571115806579509
831,-0.008826208516033726
832,-0.004777013271631884
833,-0.010808775932730158
834,-0.006303473875219879
835,-0.01558442074360644
836,-0.011733551734542888
837,-0.006798000759391873
838,-0.005835795706609413
839,-0.009349987798448615
840,-0.018505101425773135
841,-0.012985555479241004
842,-0.00878258581746333
843,-0.00992005855531994
844,-0.017011000974968975
845,-0.020556430587125227
846,-0.022529174713353257
847,-0.025192696241679743
848,-0.025541668051672108
849,-0.004530034997836746
850,-0.017430182957747696
851,-0.011574507112700517
852,-0.0029553363451330908
853,-0.012660920770459574
854,-0.011805247179736912
855,-0.015632858949084432
856,-0.031358566768913854
857,-0.016677434172681974
858,-0.028468530291520706
859,-0.017546159560564455
860,-0.01406048317563393
861,-0.015411337973886451
862,-0.01776780388065874
863,-0.021453175839930828
864,-0.01707154526869629
865,-0.01666798649234126
866,-0.013957899118061333
867,-0.016964409362188595
868,-0.024682210288650846
869,-0.01776817433309008
870,-0.009161003696216122
871,-0.01791922378560538
872,-0.01444612008796532
873,-0.013400821704999519
874,-0.02225703519929971
875,-0.004876742785410881
876,-0.00840894882279549
877,-0.016600805227636687
878,-0.00839458473084733
879,-0.009499099941525953
880,-0.012333322611595638
881,-0.022702635189422896
882,-0.03311723551152307
883,-0.01707848000532089
884,-0.007406180536451393
885,-0.01922134104386868
886,-0.021946281379809383
887,-0.01861126111165483
888,-0.02681842187640844
889,-0.021560211059834234
890,-0.026841100621317657
891,-0.038073419468141356
892,-0.027510013253961792
893,-0.04328988459822949
894,-0.018692157008011964
895,-0.02626118570567662
896,-0.04390650378222069
897,-0.026472181976935374
898,-0.02642024323852483
899,-0.02879428386288312
900,-0.013275896732243183
901,-0.024607354038109333
902,-0.01842350076438778
903,-0.028944211891770412
904,-0.02037228220581902
905,-0.013062969175905447
906,-0.003140036568839134
907,-0.019089548648455766
908,-0.023078592468872932
909,-0.029135097461591673
910,-0.025922713423858962
911,-0.01459911224576612
912,-0.02449353213724086
913,-0.023795971444417512
914,-0.02358155002199037
915,-0.026860034030844797
916,-0.04001139850614947
917,-0.02023945531614904
918,-0.018312401822584132
919,-0.016343091639036123
920,-0.026114932569069004
921,-0.032303356934791576
922,-0.03039434423606461
923,-0.01674772904862169
924,-0.0069332636472958665
925,-0.0172324581087054
926,-0.015828741704001593
927,-0.01740968570012965
928,-0.029936481342703096
929,-0.02711575791619015
930,-0.010283926944422048
931,-0.03346310697442116
932,-0.01776572238242855
933,-0.012906845471030551
934,-0.026341793083269345
935,-0.010573814265821274
936,-0.017853423899697556
937,-0.011862557487014067
938,-0.009576458825879717
939,-0.008962966473245597
940,-0.01663402333099741
941,0.00275129590948381
942,0.07514412852734476
943,0.009362072309324945
944,0.03606036653683864
945,-0.029204424235996722
946,-0.010567793413796784
947,0.008203429078819331
948,-0.02860703633882285
949,-0.0027016751689670107
950,0.008304998774701002
951,-0.026519582138459168
952,0.01358464818133163
953,0.003951604613198679
954,-0.06649962939576377
955,-0.031963395087340495
956,-0.044228978244506605
957,-0.02304432888621422
958,0.009595632355259474
959,-0.03207703616812291
960,-0.00022973919036744543
961,-0.02327256606071932
962,-0.007634813961646365
963,-0.020530720143616458
964,-0.029552111291692263
965,-0.024732618034899564
966,-0.023172323620977
967,-0.009511934208733032
968,-0.017241081974431232
969,-0.05807000600040701
970,-0.016945761746613972
971,-0.00932320773296316
972,-0.025060493122982624
973,-0.014634973961447565
974,-0.00046567950885199774
975,-0.05955847281006772
976,-0.011584202526851895
977,-0.017456069493130236
978,-0.007694065343565402
979,0.005267643147788744
980,-0.03545388023495543
981,-0.014762613806439874
982,-0.022906503465408193
983,-0.005110586105300396
984,-0.0025624226402870057
985,0.001832918836448072
986,-0.06701061563684242
987,-0.027030149492084488
988,0.02476967327186047
989,0.006366943217971589
990,-0.02183191230427395
991,0.013778913294850679
992,0.02028909140689409
993,-0.028395517711956312
994,-0.01382597324539465
995,-0.05315963685180488
996,0.01203450165509548
997,-0.008119756181819125
998,0.014028686205339562
999,0.04226129826217831
1000,0.009980847735847542
